Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
129,@HeraldTribune Why is this breaking now when it happened on the 2nd? Do your job!. ,False,2020-06-08 22:04:04,everyone,1270113645574393865,1082282606966833153,en,1270114395796824064,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1358894536953638919/BnQrYVr3_normal.jpg,False,one_teta,2019-01-07T14:27:36.000Z,Teta 2.0,"Indigenous Rights, Human Rights advocate and keyboard warrior.",0,0,0,0,0,3071,4716,8079,1,6942422.0,,,@HeraldTribune Why is this breaking now when it happened on the 2nd? Do your job!,True
130,Recent environmental concerns about red tide and #COVID19 make this a messy issue. . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:08:50,everyone,1270115595099557888,21992035,en,1270115595099557888,False,"⚓ Cumberland, RI ",https://t.co/XWTXNo6tNp,https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg,True,ReadCarlos,2009-02-26T08:55:50.000Z,Carlos R. Munoz 📰,"Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social",1,0,1,0,0,3376,1859,40396,96,,,,Recent environmental concerns about red tide and #COVID19 make this a messy issue. https://t.co/x8aXMgu4ZZ,False
134,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay - Sarasota Herald-Tribune . https   www heraldtribune com news 20200608 contractor breaks pipe causing nearly million gallons of raw sewage to leak into sarasota bay,False,2020-06-09 03:09:22,everyone,1270191229410725888,17110095,en,1270191229410725888,False,Everywhere,,https://pbs.twimg.com/profile_images/1007725294663471104/apMicAbK_normal.jpg,False,NewJeruTV,2008-11-02T03:40:09.000Z,"Hear, O Israel",News & Scripture As Prophecy Unfolds....,0,0,0,0,0,83,16,19286,0,,,,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay - Sarasota Herald-Tribune https://t.co/KeVCdRfnSp,False
135,Nearly a million gallons of raw sewage leaked into Sarasota Bay . http   heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 08:23:08,everyone,1270270188714430465,993772759510671360,en,1270270188714430465,False,"United States, South Florida",,https://pbs.twimg.com/profile_images/1117355923675201536/BjG5_28d_normal.jpg,False,CanaryInTheMin1,2018-05-08T08:41:04.000Z,CanaryInTheMine,"A daughter,mother,& sister descended from a gene pool of social reformers who had a dim view of tyranny,& a great love for life, I remain true to that Vision🕊",1,0,0,0,0,633,1061,15743,4,,1.2902780145052426e+18,,Nearly a million gallons of raw sewage leaked into Sarasota Bay https://t.co/8drDu4cHoJ,False
137,1.2 M gallon #Sewage spill impacting Sarasota Bay | #SWFL  . https   www amisun com 2020 06 08 sewage spill impacting sarasota bay,False,2020-06-09 10:53:51,everyone,1270308118799486976,174515716,en,1270308118799486976,False,,,https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg,False,xperiement,2010-08-04T03:21:11.000Z,Knowledge = Power⚓️,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",0,0,0,0,0,175,154,13356,4,,9.954765854101544e+17,,1.2 M gallon #Sewage spill impacting Sarasota Bay | #SWFL  https://t.co/uxOxEgdp02,False
138,. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 10:58:24,everyone,1270309263630577672,534263140,zxx,1270309263630577672,False,,,https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,False,FloridaIssues,2012-03-23T12:49:26.000Z,Florida Issues,,0,0,0,0,0,1025,11,135944,38,,,,https://t.co/Dg6zw0xgEv,False
139,"Nearly a million gallons of raw sewage leaked into Sarasota Bay
. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 11:46:18,everyone,1270321317229756419,2826987948,en,1270321317229756419,False,"Sarasota County, FL",http://t.co/EfZPVlfgi9,https://pbs.twimg.com/profile_images/514175961189715968/qi5IT74g_normal.png,False,PublicGood2050,2014-09-22T22:11:57.000Z,Public Good,"Citizens for Sarasota County -- a new coalition to promote ethical, responsive government.",1,0,1,0,0,277,341,6790,12,,,,"Nearly a million gallons of raw sewage leaked into Sarasota Bay
https://t.co/0pbKaKGIku",False
140,Get ready for another interesting summer in Sarasota. . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 13:33:33,everyone,1270348309140582401,4276314327,en,1270348309140582401,False,"Sarasota, FL",https://t.co/FNB8ICrZwa,https://pbs.twimg.com/profile_images/1268045255695269891/3JDwY0Eq_normal.jpg,False,sponzillotv,2015-11-25T16:52:58.000Z,Samantha Ponzillo,NY➡️FL. Cinephile. Photographer. Comedienne. she/her. #COYR #WeAreND #Quakeborn #FOH  🏳️‍🌈📷🇮🇹 #TransInclusiveFeminist,0,0,0,0,0,2100,4938,31484,34,,1.5852513334894264e+18,,Get ready for another interesting summer in Sarasota. https://t.co/VMKkaiSAYh,False
142,"A contractor inadvertently broke the pipe on June 2 causing 1.2 million gallons of raw sewage to leak. About 810,000 gallons reached Sarasota Bay.
. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 14:32:02,everyone,1270363025523060736,574671731,en,1270363025523060736,False,"Chicago, IL | United States",https://t.co/3lyzvIsUom,https://pbs.twimg.com/profile_images/823892877944164352/mNJtnsL5_normal.jpg,False,PlanetU_TV,2012-05-08T18:06:08.000Z,Planet Underground,"SUBSCRIBE TO OUR YOUTUBE PAGE:
https://t.co/5TLUKQJMXe",1,0,1,0,0,885,596,1909,13,,,,"A contractor inadvertently broke the pipe on June 2 causing 1.2 million gallons of raw sewage to leak. About 810,000 gallons reached Sarasota Bay.
https://t.co/BuKvNyBjkj",False
143,Nearly a million gallons of raw sewage leaked into Sarasota Bay – News – Sarasota Herald-Tribune . https   wtgoss com nearly a million gallons of raw sewage leaked into sarasota bay news sarasota herald tribune,False,2020-06-09 15:00:47,everyone,1270370263524429825,1164872074994888704,en,1270370263524429825,False,,https://t.co/mdqMz225kJ,https://pbs.twimg.com/profile_images/1165337058711343105/qfrPM9eH_normal.jpg,False,whattheGoss,2019-08-23T12:08:46.000Z,What the Goss!,,0,0,0,0,0,25,186,736,0,,,,Nearly a million gallons of raw sewage leaked into Sarasota Bay – News – Sarasota Herald-Tribune https://t.co/pWtrQVaPiB,False
144,"@HeraldTribune ""No big deal..."" . https   twitter com AmericaAirwaves status 1270390246706950157 photo 1",False,2020-06-09 16:20:12,everyone,1270113645574393865,4351103002,en,1270390246706950157,False,"Florida, USA",https://t.co/hEUsPXNpGJ,https://pbs.twimg.com/profile_images/1651299070143614977/xVNqJOhq_normal.jpg,False,AmericaAirwaves,2015-12-02T13:43:00.000Z,@RonDeRantistFL✌️🧡🌈,Candominium/trailer park denizen. Free airwave activist. Inventor #PlinkoPolitics; data driven debate & governance. http://politicobot.,0,0,0,0,0,374,1806,17728,0,6942422.0,1.6374804206808924e+18,0061242d5cb078dc,"@HeraldTribune ""No big deal..."" https://t.co/5NWO5TodWp",True
145,"More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 19:51:03,everyone,1270443308267925505,17544442,en,1270443308267925505,False,"Tampa, FL",https://t.co/KBo4cZ3VYG,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,True,wusf,2008-11-21T20:07:08.000Z,WUSF,"WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.",3,0,1,0,0,14653,2305,37951,484,,,,"More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
https://t.co/fZahlYuoKR",False
147,"Wtf. How does this happen, in 2020. Well then again. But still how?!Nearly a million gallons of raw sewage leaked into Sarasota Bay - News - Sarasota Herald-Tribune - Sarasota, FL . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 20:02:25,everyone,1270446169819357186,98749238,en,1270446169819357186,False,"Sarasota, FL",,https://pbs.twimg.com/profile_images/1418317125849124864/QzED0ywG_normal.jpg,False,Robfeliz,2009-12-23T00:00:53.000Z,Rob Féliz,chief twitter lover!,0,0,1,0,0,882,4982,55211,12,,1.4893390524825108e+18,,"Wtf. How does this happen, in 2020. Well then again. But still how?!Nearly a million gallons of raw sewage leaked into Sarasota Bay - News - Sarasota Herald-Tribune - Sarasota, FL https://t.co/L9RrDMXABZ",False
150,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say | The final volume of sewer water that spilled was 1.2 million gallons, with a total of 810,000 gallons flowing into the retention pond, and ultimately to Sarasota Bay....

. https   rebrandly com 404",False,2020-06-10 00:19:00,everyone,1270510742182211587,1046953802245578753,en,1270510742182211587,False,"Boca Grande, FL",https://t.co/nrcNO8vykn,https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg,False,HelpFloridaHeal,2018-10-02T02:43:32.000Z,Help Florida Heal,We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.,0,0,2,1,0,147,347,1461,2,,1.30415059227793e+18,,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say | The final volume of sewer water that spilled was 1.2 million gallons, with a total of 810,000 gallons flowing into the retention pond, and ultimately to Sarasota Bay....

https://t.co/vUcewGeR7h",False
151,@SenRickScott @FoxBusiness . https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay,False,2020-06-11 15:27:43,everyone,1271097949209190413,1009101162631651328,qme,1271101814788816898,False,"Central Florida, USA",,https://pbs.twimg.com/profile_images/1110199155757121539/IFrYBsEr_normal.png,False,LindaBr67589020,2018-06-19T15:50:40.000Z,Linda Brown,Believer in Clean water & saving Florida from greedy polluters. #Resistance,0,0,0,0,0,1164,1337,89321,2,131546062.0,,,@SenRickScott @FoxBusiness https://t.co/pfVHPhu6uH,False
152,. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay,False,2020-06-11 15:40:15,everyone,1271104730513760257,1009101162631651328,zxx,1271104969022865410,False,"Central Florida, USA",,https://pbs.twimg.com/profile_images/1110199155757121539/IFrYBsEr_normal.png,False,LindaBr67589020,2018-06-19T15:50:40.000Z,Linda Brown,Believer in Clean water & saving Florida from greedy polluters. #Resistance,1,0,0,0,0,1164,1337,89321,2,1.0091011626316512e+18,,,https://t.co/pfVHPhu6uH,False
154,"@VernBuchanan @MoteMarineLab @NOAA Start here. 


Or this onehttps://stories.usatodaynetwork.com/sewers/. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-11 18:14:39,everyone,1271088235188563968,2358663613,en,1271143824874778625,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1327423432745766913/H3kVOt_Z_normal.jpg,False,DanaPorterfield,2014-02-23T23:44:41.000Z,Dana Lynn #GoJoe 🌞✌️🌎🇺🇦🕊️,"Democrat 💙  Florida, Desantis sucks | Cannabis Lover 🌱 | Personal Assistant 
💙🇺🇲💙🌎💙☮️💙💚🍄",0,0,2,0,0,493,1403,5192,1,20467163.0,1.305948019280556e+18,,"@VernBuchanan @MoteMarineLab @NOAA Start here. 
https://t.co/uCOPTFWt6K

Or this onehttps://stories.usatodaynetwork.com/sewers/",False
155,@VernBuchanan . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-11 21:20:29,everyone,1271153385266348039,2358663613,qme,1271190592287133696,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1327423432745766913/H3kVOt_Z_normal.jpg,False,DanaPorterfield,2014-02-23T23:44:41.000Z,Dana Lynn #GoJoe 🌞✌️🌎🇺🇦🕊️,"Democrat 💙  Florida, Desantis sucks | Cannabis Lover 🌱 | Personal Assistant 
💙🇺🇲💙🌎💙☮️💙💚🍄",0,0,0,0,0,493,1403,5192,1,20467163.0,1.305948019280556e+18,,@VernBuchanan https://t.co/uCOPTFWt6K,False
157,Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-14 07:00:37,everyone,1272061362508910592,4490624535,en,1272061362508910592,False,"Bradenton Beach, FL",https://t.co/w8qynHfqGs,https://pbs.twimg.com/profile_images/757000433940373504/JVUkka2B_normal.jpg,False,islandsunfla,2015-12-15T09:40:42.000Z,Anna Maria Island Condo Rentals,"Once your feet hit the beaches, you chart your own course. Rentals for your dream holiday on Anna Maria Island-365 days of Beautiful Sunshine! 289-660-2331",0,0,0,0,0,1115,1057,24556,51,,9.668809330547876e+17,,Nearly a million gallons of raw sewage leaked into Sarasota Bay https://t.co/stucR0qIoQ,False
158,Massive sewage spill in Sarasota that we didn’t hear about. . https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay,False,2020-06-29 01:15:42,everyone,1277410379736506368,756149035,en,1277410379736506368,False,,,https://pbs.twimg.com/profile_images/1404810551230877702/6D-4wnQx_normal.jpg,False,brooke_lyman44,2012-08-14T00:49:35.000Z,Brooke Lyman,I'm the modern day Lorax. she/her,0,0,0,0,0,492,417,12043,2,,1.0245011703904132e+18,,Massive sewage spill in Sarasota that we didn’t hear about. https://t.co/WoCXbMgg69,False
159,"""...spilling an unknown amount of sewage into Sarasota Bay.""  . https   www heraldtribune com news 20200630 longboat keyrsquos sole sewer pipe breaks spilling sewage",False,2020-06-30 16:40:24,everyone,1278005475682983939,2484575280,en,1278005475682983939,False,,,https://pbs.twimg.com/profile_images/1621249015386890241/ysUsJSsc_normal.jpg,False,charIiekennedy,2014-05-08T20:59:51.000Z,CK,,0,0,0,0,0,1064,979,5457,15,,,,"""...spilling an unknown amount of sewage into Sarasota Bay.""  https://t.co/STQ0Ue51Rm",False
160,Fixing Longboat Key sewer leak may take ‘several days’ as sewage spills into Sarasota Bay . https   www bradenton com news local article243898917 html,False,2020-06-30 17:50:35,everyone,1278023137825783808,19344401,en,1278023137825783808,False,"Bradenton, Florida",https://t.co/KwY6u39gya,https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg,True,bradentonherald,2009-01-22T16:00:14.000Z,Bradenton Herald,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",0,0,2,0,0,44597,1506,140325,545,,,,Fixing Longboat Key sewer leak may take ‘several days’ as sewage spills into Sarasota Bay https://t.co/ribDWysTSf,False
161,"We need to contain this leak immediately and prevent any further damage to our region’s rich natural resources, including the iconic Sarasota Bay. Be advised that area residents are urged to limit water usage until the repair is completed.
 
. https   www heraldtribune com news 20200630 longboat keyrsquos main sewer pipe breaks spilling sewage",False,2020-06-30 21:50:56,everyone,1278083622910779395,20467163,en,1278083622910779395,False,Florida's 16th District,https://t.co/02Pqx85zcr,https://pbs.twimg.com/profile_images/1584632814951071744/Zq9gm4mn_normal.jpg,True,VernBuchanan,2009-02-09T21:05:19.000Z,Rep. Vern Buchanan,Serving Florida's 16th Congressional District,3,8,9,0,0,31948,7364,4254,1419,,,,"We need to contain this leak immediately and prevent any further damage to our region’s rich natural resources, including the iconic Sarasota Bay. Be advised that area residents are urged to limit water usage until the repair is completed.
 
https://t.co/h9i5x39IrA",False
163,@VernBuchanan You need to build longboat key its own bridge and leave Cortez alone.. ,False,2020-06-30 21:55:21,everyone,1278083622910779395,61500997,en,1278084736502636548,False,Florida,,https://pbs.twimg.com/profile_images/1556022632272855040/AAud-kS0_normal.jpg,False,Jessperado,2009-07-30T14:28:21.000Z,Jessica Jones,,0,0,0,0,0,223,168,13632,5,20467163.0,,,@VernBuchanan You need to build longboat key its own bridge and leave Cortez alone.,True
